InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536438,84029E,RED WOOLLY HOTTIE WHITE HEART,24,2010-12-19 15:09:00,3.39,12348,France
536438,22752,SET 7 BABUSHKA NESTING BOXES,8,2010-12-19 15:09:00,7.65,12348,France
536438,22632,HAND WARMER RED POLKA DOT,3,2010-12-19 15:09:00,1.85,12348,France
536438,22748,POPPY'S PLAYHOUSE KITCHEN,17,2010-12-19 15:09:00,2.1,12348,France
536439,84406B,CREAM CUPID HEARTS COAT HANGER,7,2011-05-19 16:58:00,2.75,12416,Germany
536440,85099B,JUMBO BAG RED RETROSPOT,21,2011-11-08 12:13:00,1.65,12404,Netherlands
536440,84029E,RED WOOLLY HOTTIE WHITE HEART,8,2011-11-08 12:13:00,3.39,12404,Netherlands
536441,71053,WHITE METAL LANTERN,2,2011-01-03 13:29:00,3.39,12399,Australia
536441,22752,SET 7 BABUSHKA NESTING BOXES,14,2011-01-03 13:29:00,7.65,12399,Australia
536441,84406B,CREAM CUPID HEARTS COAT HANGER,10,2011-01-03 13:29:00,2.75,12399,Australia
536441,22633,HAND WARMER UNION JACK,16,2011-01-03 13:29:00,1.85,12399,Australia
536441,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,13,2011-01-03 13:29:00,3.75,12399,Australia
536442,71053,WHITE METAL LANTERN,7,2010-03-28 13:04:00,3.39,12411,France
536442,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2010-03-28 13:04:00,2.55,12411,France
536442,22748,POPPY'S PLAYHOUSE KITCHEN,18,2010-03-28 13:04:00,2.1,12411,France
536443,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,21,2011-08-27 09:29:00,3.39,12376,Netherlands
536443,71053,WHITE METAL LANTERN,21,2011-08-27 09:29:00,3.39,12376,Netherlands
536443,21730,GLASS STAR FROSTED T-LIGHT HOLDER,22,2011-08-27 09:29:00,4.25,12376,Netherlands
536444,22748,POPPY'S PLAYHOUSE KITCHEN,13,2010-01-14 11:49:00,2.1,12368,Netherlands
536445,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-12-07 13:46:00,2.55,12412,Switzerland
536445,21730,GLASS STAR FROSTED T-LIGHT HOLDER,17,2011-12-07 13:46:00,4.25,12412,Switzerland
536445,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-12-07 13:46:00,3.75,12412,Switzerland
536445,47566,PARTY BUNTING,24,2011-12-07 13:46:00,4.95,12412,Switzerland
536446,84879,ASSORTED COLOUR BIRD ORNAMENT,23,2010-06-27 17:12:00,1.69,12370,Germany
536446,71053,WHITE METAL LANTERN,22,2010-06-27 17:12:00,3.39,12370,Germany
536446,84406B,CREAM CUPID HEARTS COAT HANGER,11,2010-06-27 17:12:00,2.75,12370,Germany
536447,47566,PARTY BUNTING,17,2011-08-18 08:18:00,4.95,12404,Spain
536447,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,14,2011-08-18 08:18:00,3.75,12404,Spain
536447,85099B,JUMBO BAG RED RETROSPOT,10,2011-08-18 08:18:00,1.65,12404,Spain
536447,22752,SET 7 BABUSHKA NESTING BOXES,20,2011-08-18 08:18:00,7.65,12404,Spain
536448,22748,POPPY'S PLAYHOUSE KITCHEN,22,2011-05-24 14:03:00,2.1,12386,Switzerland
536448,84029E,RED WOOLLY HOTTIE WHITE HEART,24,2011-05-24 14:03:00,3.39,12386,Switzerland
536448,84406B,CREAM CUPID HEARTS COAT HANGER,7,2011-05-24 14:03:00,2.75,12386,Switzerland
536448,47566,PARTY BUNTING,23,2011-05-24 14:03:00,4.95,12386,Switzerland
536448,22752,SET 7 BABUSHKA NESTING BOXES,23,2011-05-24 14:03:00,7.65,12386,Switzerland
536449,22745,POPPY'S PLAYHOUSE BEDROOM,20,2011-11-22 12:41:00,2.1,12419,Belgium
536449,21730,GLASS STAR FROSTED T-LIGHT HOLDER,22,2011-11-22 12:41:00,4.25,12419,Belgium
536450,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2010-03-07 12:36:00,3.75,12376,Australia
536450,22748,POPPY'S PLAYHOUSE KITCHEN,16,2010-03-07 12:36:00,2.1,12376,Australia
536450,71053,WHITE METAL LANTERN,2,2010-03-07 12:36:00,3.39,12376,Australia
536450,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,6,2010-03-07 12:36:00,3.75,12376,Australia
536450,47566,PARTY BUNTING,14,2010-03-07 12:36:00,4.95,12376,Australia
536451,71053,WHITE METAL LANTERN,5,2010-11-01 18:53:00,3.39,12396,Belgium
536451,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2010-11-01 18:53:00,4.25,12396,Belgium
536451,22745,POPPY'S PLAYHOUSE BEDROOM,3,2010-11-01 18:53:00,2.1,12396,Belgium
536452,22632,HAND WARMER RED POLKA DOT,10,2011-06-04 13:50:00,1.85,12377,Germany
536452,85099B,JUMBO BAG RED RETROSPOT,3,2011-06-04 13:50:00,1.65,12377,Germany
536453,22632,HAND WARMER RED POLKA DOT,2,2010-02-15 16:22:00,1.85,12420,Belgium
536453,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,10,2010-02-15 16:22:00,3.75,12420,Belgium
536453,85099B,JUMBO BAG RED RETROSPOT,14,2010-02-15 16:22:00,1.65,12420,Belgium
536453,22632,HAND WARMER RED POLKA DOT,6,2010-02-15 16:22:00,1.85,12420,Belgium
536454,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,2010-02-19 18:21:00,4.25,12414,Spain
536454,85099B,JUMBO BAG RED RETROSPOT,4,2010-02-19 18:21:00,1.65,12414,Spain
536454,22748,POPPY'S PLAYHOUSE KITCHEN,2,2010-02-19 18:21:00,2.1,12414,Spain
536454,22752,SET 7 BABUSHKA NESTING BOXES,20,2010-02-19 18:21:00,7.65,12414,Spain
536454,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2010-02-19 18:21:00,2.55,12414,Spain
536455,22748,POPPY'S PLAYHOUSE KITCHEN,18,2011-02-19 17:49:00,2.1,,Germany
536455,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-02-19 17:49:00,3.39,,Germany
536455,84406B,CREAM CUPID HEARTS COAT HANGER,10,2011-02-19 17:49:00,2.75,,Germany
536455,22752,SET 7 BABUSHKA NESTING BOXES,10,2011-02-19 17:49:00,7.65,,Germany
536455,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,8,2011-02-19 17:49:00,3.75,,Germany
536455,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,2011-02-19 17:49:00,4.25,,Germany
C536456,84029E,RED WOOLLY HOTTIE WHITE HEART,-4,2011-05-18 14:53:00,3.39,12366,Germany
C536456,22633,HAND WARMER UNION JACK,-2,2011-05-18 14:53:00,1.85,12366,Germany
C536456,22752,SET 7 BABUSHKA NESTING BOXES,-8,2011-05-18 14:53:00,7.65,12366,Germany
C536456,84406B,CREAM CUPID HEARTS COAT HANGER,-4,2011-05-18 14:53:00,2.75,12366,Germany
536457,84029E,RED WOOLLY HOTTIE WHITE HEART,9,2011-10-06 13:56:00,3.39,12419,Spain
536457,22752,SET 7 BABUSHKA NESTING BOXES,15,2011-10-06 13:56:00,7.65,12419,Spain
536457,22633,HAND WARMER UNION JACK,1,2011-10-06 13:56:00,1.85,12419,Spain
536457,85099B,JUMBO BAG RED RETROSPOT,10,2011-10-06 13:56:00,1.65,12419,Spain
536457,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,2011-10-06 13:56:00,4.25,12419,Spain
536457,22745,POPPY'S PLAYHOUSE BEDROOM,18,2011-10-06 13:56:00,2.1,12419,Spain
C536458,22633,HAND WARMER UNION JACK,-5,2011-09-19 12:48:00,1.85,12382,Spain
C536458,84029E,RED WOOLLY HOTTIE WHITE HEART,-9,2011-09-19 12:48:00,3.39,12382,Spain
536459,22752,SET 7 BABUSHKA NESTING BOXES,18,2010-09-07 12:20:00,7.65,,Germany
536460,22752,SET 7 BABUSHKA NESTING BOXES,7,2010-11-28 14:34:00,7.65,12398,United Kingdom
536460,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2010-11-28 14:34:00,4.25,12398,United Kingdom
536460,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,13,2010-11-28 14:34:00,3.39,12398,United Kingdom
536461,22748,POPPY'S PLAYHOUSE KITCHEN,20,2011-05-06 10:05:00,2.1,12387,France
536461,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-05-06 10:05:00,2.75,12387,France
536461,84879,ASSORTED COLOUR BIRD ORNAMENT,22,2011-05-06 10:05:00,1.69,12387,France
536461,22632,HAND WARMER RED POLKA DOT,21,2011-05-06 10:05:00,1.85,12387,France
536461,71053,WHITE METAL LANTERN,24,2011-05-06 10:05:00,3.39,12387,France
536461,22745,POPPY'S PLAYHOUSE BEDROOM,8,2011-05-06 10:05:00,2.1,12387,France
536462,22632,HAND WARMER RED POLKA DOT,2,2011-09-17 08:38:00,1.85,12396,Netherlands
536462,85099B,JUMBO BAG RED RETROSPOT,16,2011-09-17 08:38:00,1.65,12396,Netherlands
536462,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2011-09-17 08:38:00,2.55,12396,Netherlands
536462,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2011-09-17 08:38:00,1.69,12396,Netherlands
536462,84406B,CREAM CUPID HEARTS COAT HANGER,17,2011-09-17 08:38:00,2.75,12396,Netherlands
536463,22632,HAND WARMER RED POLKA DOT,20,2011-08-06 12:08:00,1.85,12350,Netherlands
536463,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-08-06 12:08:00,7.65,12350,Netherlands
536463,22632,HAND WARMER RED POLKA DOT,5,2011-08-06 12:08:00,1.85,12350,Netherlands
536463,22748,POPPY'S PLAYHOUSE KITCHEN,11,2011-08-06 12:08:00,2.1,12350,Netherlands
536463,22748,POPPY'S PLAYHOUSE KITCHEN,17,2011-08-06 12:08:00,2.1,12350,Netherlands
536463,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,21,2011-08-06 12:08:00,3.75,12350,Netherlands
536464,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2011-07-02 17:35:00,3.39,12412,Spain
536465,47566,PARTY BUNTING,10,2011-11-02 17:07:00,4.95,12425,Germany
536466,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-11-15 13:34:00,4.25,12424,Switzerland
536466,22752,SET 7 BABUSHKA NESTING BOXES,10,2011-11-15 13:34:00,7.65,12424,Switzerland
536466,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-11-15 13:34:00,2.55,12424,Switzerland
536466,22633,HAND WARMER UNION JACK,15,2011-11-15 13:34:00,1.85,12424,Switzerland
536467,22633,HAND WARMER UNION JACK,22,2010-07-28 14:55:00,1.85,12400,Switzerland
536468,22745,POPPY'S PLAYHOUSE BEDROOM,21,2010-11-22 09:38:00,2.1,12379,Belgium
536468,22633,HAND WARMER UNION JACK,24,2010-11-22 09:38:00,1.85,12379,Belgium
536468,71053,WHITE METAL LANTERN,24,2010-11-22 09:38:00,3.39,12379,Belgium
536469,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-12-21 18:05:00,4.25,12382,Australia
536469,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2011-12-21 18:05:00,4.25,12382,Australia
536470,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2010-11-17 10:33:00,3.75,12405,Netherlands
536470,22632,HAND WARMER RED POLKA DOT,9,2010-11-17 10:33:00,1.85,12405,Netherlands
536470,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2010-11-17 10:33:00,4.25,12405,Netherlands
536470,85099B,JUMBO BAG RED RETROSPOT,15,2010-11-17 10:33:00,1.65,12405,Netherlands
536470,47566,PARTY BUNTING,10,2010-11-17 10:33:00,4.95,12405,Netherlands
536470,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2010-11-17 10:33:00,1.69,12405,Netherlands
536471,22745,POPPY'S PLAYHOUSE BEDROOM,18,2011-08-02 17:04:00,2.1,12348,Switzerland
536471,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-08-02 17:04:00,4.25,12348,Switzerland
536471,84029E,RED WOOLLY HOTTIE WHITE HEART,24,2011-08-02 17:04:00,3.39,12348,Switzerland
536471,47566,PARTY BUNTING,24,2011-08-02 17:04:00,4.95,12348,Switzerland
536472,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,7,2010-01-15 11:42:00,3.75,12348,Netherlands
536472,22745,POPPY'S PLAYHOUSE BEDROOM,1,2010-01-15 11:42:00,2.1,12348,Netherlands
536472,84406B,CREAM CUPID HEARTS COAT HANGER,14,2010-01-15 11:42:00,2.75,12348,Netherlands
536472,22752,SET 7 BABUSHKA NESTING BOXES,7,2010-01-15 11:42:00,7.65,12348,Netherlands
536472,47566,PARTY BUNTING,6,2010-01-15 11:42:00,4.95,12348,Netherlands
536473,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,15,2010-01-26 17:26:00,3.75,12424,Switzerland
536473,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2010-01-26 17:26:00,1.69,12424,Switzerland
536474,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,14,2011-02-05 16:44:00,3.75,12372,Spain
536474,22748,POPPY'S PLAYHOUSE KITCHEN,11,2011-02-05 16:44:00,2.1,12372,Spain
536474,84406B,CREAM CUPID HEARTS COAT HANGER,10,2011-02-05 16:44:00,2.75,12372,Spain
536474,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,16,2011-02-05 16:44:00,3.75,12372,Spain
536475,85099B,JUMBO BAG RED RETROSPOT,7,2010-01-10 17:42:00,1.65,12421,France
536475,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2010-01-10 17:42:00,2.55,12421,France
536475,84406B,CREAM CUPID HEARTS COAT HANGER,18,2010-01-10 17:42:00,2.75,12421,France
536475,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,16,2010-01-10 17:42:00,3.75,12421,France
536475,84406B,CREAM CUPID HEARTS COAT HANGER,23,2010-01-10 17:42:00,2.75,12421,France
536475,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,13,2010-01-10 17:42:00,3.39,12421,France
536476,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,11,2011-09-23 10:23:00,3.39,12386,Netherlands
536476,22633,HAND WARMER UNION JACK,6,2011-09-23 10:23:00,1.85,12386,Netherlands
536476,22745,POPPY'S PLAYHOUSE BEDROOM,4,2011-09-23 10:23:00,2.1,12386,Netherlands
536476,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-09-23 10:23:00,3.75,12386,Netherlands
536476,22633,HAND WARMER UNION JACK,2,2011-09-23 10:23:00,1.85,12386,Netherlands
536477,22633,HAND WARMER UNION JACK,11,2010-07-06 13:21:00,1.85,,Spain
536477,22632,HAND WARMER RED POLKA DOT,7,2010-07-06 13:21:00,1.85,,Spain
536477,22752,SET 7 BABUSHKA NESTING BOXES,20,2010-07-06 13:21:00,7.65,,Spain
536477,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2010-07-06 13:21:00,1.69,,Spain
536477,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2010-07-06 13:21:00,3.39,,Spain
536477,22745,POPPY'S PLAYHOUSE BEDROOM,18,2010-07-06 13:21:00,2.1,,Spain
536478,84029E,RED WOOLLY HOTTIE WHITE HEART,15,2011-08-26 10:19:00,3.39,12346,France
536478,84029E,RED WOOLLY HOTTIE WHITE HEART,5,2011-08-26 10:19:00,3.39,12346,France
536478,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2011-08-26 10:19:00,2.55,12346,France
536478,22752,SET 7 BABUSHKA NESTING BOXES,9,2011-08-26 10:19:00,7.65,12346,France
536479,22632,HAND WARMER RED POLKA DOT,13,2011-07-16 16:40:00,1.85,12376,Belgium
536479,71053,WHITE METAL LANTERN,13,2011-07-16 16:40:00,3.39,12376,Belgium
536480,84406B,CREAM CUPID HEARTS COAT HANGER,19,2011-12-09 09:52:00,2.75,12361,Germany
536480,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-12-09 09:52:00,7.65,12361,Germany
536481,71053,WHITE METAL LANTERN,3,2011-05-01 09:55:00,3.39,12348,United Kingdom
536482,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,20,2010-09-07 16:09:00,3.75,12357,France
536482,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,21,2010-09-07 16:09:00,3.75,12357,France
536482,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2010-09-07 16:09:00,3.39,12357,France
536483,85099B,JUMBO BAG RED RETROSPOT,13,2010-01-10 13:58:00,1.65,12407,Germany
536484,85099B,JUMBO BAG RED RETROSPOT,3,2011-01-07 17:04:00,1.65,12374,Australia
536484,22633,HAND WARMER UNION JACK,9,2011-01-07 17:04:00,1.85,12374,Australia
536485,22745,POPPY'S PLAYHOUSE BEDROOM,2,2010-06-12 10:27:00,2.1,,Belgium
536485,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,21,2010-06-12 10:27:00,3.75,,Belgium
536485,84879,ASSORTED COLOUR BIRD ORNAMENT,20,2010-06-12 10:27:00,1.69,,Belgium
536485,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2010-06-12 10:27:00,2.55,,Belgium
536485,22632,HAND WARMER RED POLKA DOT,20,2010-06-12 10:27:00,1.85,,Belgium
536486,22632,HAND WARMER RED POLKA DOT,18,2011-12-26 17:52:00,1.85,12349,Switzerland
536486,84406B,CREAM CUPID HEARTS COAT HANGER,12,2011-12-26 17:52:00,2.75,12349,Switzerland
536486,22748,POPPY'S PLAYHOUSE KITCHEN,4,2011-12-26 17:52:00,2.1,12349,Switzerland
536486,22748,POPPY'S PLAYHOUSE KITCHEN,18,2011-12-26 17:52:00,2.1,12349,Switzerland
536486,21730,GLASS STAR FROSTED T-LIGHT HOLDER,23,2011-12-26 17:52:00,4.25,12349,Switzerland
536486,22633,HAND WARMER UNION JACK,22,2011-12-26 17:52:00,1.85,12349,Switzerland
536487,22632,HAND WARMER RED POLKA DOT,20,2011-06-22 09:50:00,1.85,12423,Netherlands
536487,71053,WHITE METAL LANTERN,9,2011-06-22 09:50:00,3.39,12423,Netherlands
536487,84029E,RED WOOLLY HOTTIE WHITE HEART,15,2011-06-22 09:50:00,3.39,12423,Netherlands
536487,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-06-22 09:50:00,2.55,12423,Netherlands
536487,47566,PARTY BUNTING,14,2011-06-22 09:50:00,4.95,12423,Netherlands
536487,22745,POPPY'S PLAYHOUSE BEDROOM,15,2011-06-22 09:50:00,2.1,12423,Netherlands
536488,47566,PARTY BUNTING,22,2011-06-26 13:01:00,4.95,12402,Australia
536488,84406B,CREAM CUPID HEARTS COAT HANGER,14,2011-06-26 13:01:00,2.75,12402,Australia
536488,71053,WHITE METAL LANTERN,6,2011-06-26 13:01:00,3.39,12402,Australia
536488,22633,HAND WARMER UNION JACK,13,2011-06-26 13:01:00,1.85,12402,Australia
536488,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2011-06-26 13:01:00,3.39,12402,Australia
536488,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2011-06-26 13:01:00,1.69,12402,Australia
536489,85099B,JUMBO BAG RED RETROSPOT,22,2011-04-09 15:13:00,1.65,12390,Spain
536490,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,2010-01-09 14:24:00,4.25,12388,Spain
536490,22748,POPPY'S PLAYHOUSE KITCHEN,18,2010-01-09 14:24:00,2.1,12388,Spain
536490,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2010-01-09 14:24:00,3.75,12388,Spain
536490,22745,POPPY'S PLAYHOUSE BEDROOM,13,2010-01-09 14:24:00,2.1,12388,Spain
536490,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2010-01-09 14:24:00,3.39,12388,Spain
536491,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2010-04-26 08:15:00,4.25,12385,United Kingdom
536491,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21,2010-04-26 08:15:00,2.55,12385,United Kingdom
536491,85099B,JUMBO BAG RED RETROSPOT,2,2010-04-26 08:15:00,1.65,12385,United Kingdom
536492,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2011-07-12 10:54:00,4.25,12386,Belgium
536492,84029E,RED WOOLLY HOTTIE WHITE HEART,24,2011-07-12 10:54:00,3.39,12386,Belgium
536492,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,9,2011-07-12 10:54:00,3.75,12386,Belgium
536492,22632,HAND WARMER RED POLKA DOT,3,2011-07-12 10:54:00,1.85,12386,Belgium
536492,22633,HAND WARMER UNION JACK,1,2011-07-12 10:54:00,1.85,12386,Belgium
536493,85099B,JUMBO BAG RED RETROSPOT,17,2011-05-15 11:59:00,1.65,12363,United Kingdom
536493,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,18,2011-05-15 11:59:00,3.39,12363,United Kingdom
536493,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2011-05-15 11:59:00,3.39,12363,United Kingdom
536493,71053,WHITE METAL LANTERN,10,2011-05-15 11:59:00,3.39,12363,United Kingdom
536494,85099B,JUMBO BAG RED RETROSPOT,2,2010-01-06 14:01:00,1.65,12415,Spain
536494,71053,WHITE METAL LANTERN,22,2010-01-06 14:01:00,3.39,12415,Spain
536495,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2011-11-17 08:05:00,3.39,,Spain
536495,22632,HAND WARMER RED POLKA DOT,13,2011-11-17 08:05:00,1.85,,Spain
536495,22632,HAND WARMER RED POLKA DOT,18,2011-11-17 08:05:00,1.85,,Spain
536495,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-11-17 08:05:00,2.55,,Spain
536496,47566,PARTY BUNTING,22,2011-11-07 08:23:00,4.95,12373,France
536496,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-11-07 08:23:00,1.69,12373,France
536497,84029E,RED WOOLLY HOTTIE WHITE HEART,8,2010-03-18 13:13:00,3.39,12387,Spain
536497,22745,POPPY'S PLAYHOUSE BEDROOM,1,2010-03-18 13:13:00,2.1,12387,Spain
536498,22632,HAND WARMER RED POLKA DOT,16,2011-05-19 14:17:00,1.85,12385,Germany
536498,22745,POPPY'S PLAYHOUSE BEDROOM,5,2011-05-19 14:17:00,2.1,12385,Germany
536499,84029E,RED WOOLLY HOTTIE WHITE HEART,19,2011-06-15 10:49:00,3.39,12400,Belgium
536499,22748,POPPY'S PLAYHOUSE KITCHEN,3,2011-06-15 10:49:00,2.1,12400,Belgium
536499,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2011-06-15 10:49:00,3.39,12400,Belgium
536500,22745,POPPY'S PLAYHOUSE BEDROOM,24,2010-06-08 15:21:00,2.1,12350,United Kingdom
536500,22745,POPPY'S PLAYHOUSE BEDROOM,6,2010-06-08 15:21:00,2.1,12350,United Kingdom
536500,22748,POPPY'S PLAYHOUSE KITCHEN,18,2010-06-08 15:21:00,2.1,12350,United Kingdom
536500,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,14,2010-06-08 15:21:00,3.39,12350,United Kingdom
536500,85099B,JUMBO BAG RED RETROSPOT,19,2010-06-08 15:21:00,1.65,12350,United Kingdom
536501,22745,POPPY'S PLAYHOUSE BEDROOM,19,2011-03-23 10:11:00,2.1,12390,Switzerland
536501,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2011-03-23 10:11:00,1.69,12390,Switzerland
536501,22752,SET 7 BABUSHKA NESTING BOXES,8,2011-03-23 10:11:00,7.65,12390,Switzerland
536501,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-03-23 10:11:00,3.39,12390,Switzerland
536502,47566,PARTY BUNTING,18,2010-10-07 12:14:00,4.95,12351,Germany
536503,22748,POPPY'S PLAYHOUSE KITCHEN,16,2011-04-20 08:20:00,2.1,12421,Australia
536503,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,10,2011-04-20 08:20:00,3.75,12421,Australia
536503,47566,PARTY BUNTING,1,2011-04-20 08:20:00,4.95,12421,Australia
536503,85099B,JUMBO BAG RED RETROSPOT,15,2011-04-20 08:20:00,1.65,12421,Australia
536504,22752,SET 7 BABUSHKA NESTING BOXES,23,2011-06-14 13:11:00,7.65,12361,United Kingdom
536504,84029E,RED WOOLLY HOTTIE WHITE HEART,24,2011-06-14 13:11:00,3.39,12361,United Kingdom
536504,22633,HAND WARMER UNION JACK,11,2011-06-14 13:11:00,1.85,12361,United Kingdom
536504,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,16,2011-06-14 13:11:00,3.75,12361,United Kingdom
536504,71053,WHITE METAL LANTERN,9,2011-06-14 13:11:00,3.39,12361,United Kingdom
C536505,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-1,2011-05-24 16:12:00,4.25,12349,Netherlands
C536505,84879,ASSORTED COLOUR BIRD ORNAMENT,-11,2011-05-24 16:12:00,1.69,12349,Netherlands
C536505,47566,PARTY BUNTING,-1,2011-05-24 16:12:00,4.95,12349,Netherlands
536506,71053,WHITE METAL LANTERN,22,2010-04-11 17:51:00,3.39,12394,Australia
536506,71053,WHITE METAL LANTERN,21,2010-04-11 17:51:00,3.39,12394,Australia
536506,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2010-04-11 17:51:00,1.69,12394,Australia
536507,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,2010-02-26 10:38:00,4.25,12403,France
536507,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2010-02-26 10:38:00,4.25,12403,France
536508,84029E,RED WOOLLY HOTTIE WHITE HEART,9,2010-08-05 14:47:00,3.39,12405,Netherlands
536509,22745,POPPY'S PLAYHOUSE BEDROOM,6,2011-04-03 14:53:00,2.1,12419,Australia
536509,22632,HAND WARMER RED POLKA DOT,10,2011-04-03 14:53:00,1.85,12419,Australia
536509,85099B,JUMBO BAG RED RETROSPOT,1,2011-04-03 14:53:00,1.65,12419,Australia
536509,22748,POPPY'S PLAYHOUSE KITCHEN,5,2011-04-03 14:53:00,2.1,12419,Australia
536510,85099B,JUMBO BAG RED RETROSPOT,6,2011-05-26 09:46:00,1.65,,Germany
536510,47566,PARTY BUNTING,7,2011-05-26 09:46:00,4.95,,Germany
536511,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2010-10-13 12:31:00,3.75,12373,United Kingdom
536511,22632,HAND WARMER RED POLKA DOT,19,2010-10-13 12:31:00,1.85,12373,United Kingdom
536511,84029E,RED WOOLLY HOTTIE WHITE HEART,22,2010-10-13 12:31:00,3.39,12373,United Kingdom
536511,22632,HAND WARMER RED POLKA DOT,8,2010-10-13 12:31:00,1.85,12373,United Kingdom
536511,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2010-10-13 12:31:00,3.39,12373,United Kingdom
536511,84406B,CREAM CUPID HEARTS COAT HANGER,10,2010-10-13 12:31:00,2.75,12373,United Kingdom
536512,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,11,2010-08-01 09:33:00,3.75,,United Kingdom
536512,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2010-08-01 09:33:00,1.69,,United Kingdom
536512,84029E,RED WOOLLY HOTTIE WHITE HEART,19,2010-08-01 09:33:00,3.39,,United Kingdom
536512,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2010-08-01 09:33:00,4.25,,United Kingdom
536513,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,22,2011-08-12 10:04:00,3.75,12425,United Kingdom
